id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35589953,NY 新宿,267763034,3,Shinjuku Ku,35.6952,139.70746,Entire home/apt,30021,1,1,2019-06-26,1,1,112
35596440,★NEWOPEN★Senso-ji Temple 3 min walk! Asakusa Sta !,263357887,川又,Taito Ku,35.71142,139.79327,Private room,7962,1,1,2019-06-23,1,9,59
35598021,Calmart 203,13331085,Akiko,Shinjuku Ku,35.69267,139.70555,Entire home/apt,9039,30,0,,,12,230
35599883,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Men,267829517,ﾎﾃﾙ,Taito Ku,35.71151,139.79265,Shared room,3013,1,0,,,19,85
35601315,▼ NEW OPEN ▼ 5mins to Kabukicho/ 12 pax / Wi-fi/7A,38092840,Sayaka  &    Riku,Shinjuku Ku,35.69572,139.70551,Entire home/apt,60041,2,0,,,16,119
35615983,★SHEN HOUSE★COZY★supermarkets nearby★,256531617,Hiz,Ota Ku,35.58474,139.68146,Entire home/apt,14957,2,0,,,15,163
35617100,｢晴空塔202｣直達淺草5分鐘､步行地鐵5分鐘､免費Wi-Fi､時尚舒適公寓,71920606,Ying,Sumida Ku,35.72163,139.81685,Entire home/apt,7962,1,0,,,22,106
35617562,"新宿歌舞伎町两室一厅,东新宿站步行4分,新宿站步行10分",43826309,Momo,Shinjuku Ku,35.69657,139.70316,Entire home/apt,20014,2,0,,,16,59
35620064,Kyukyu Hotel Family Room,156866616,真介,Taito Ku,35.72674,139.78784,Private room,11298,1,0,,,4,181
35620167,Kyukyu Hotel Economy Twin Room,156866616,真介,Taito Ku,35.72778,139.78904,Private room,7532,1,0,,,4,165
35620237,Kyukyu Hotel Standard Family Room,156866616,真介,Taito Ku,35.72655,139.78808,Private room,16248,1,0,,,4,2
35621589,Shinjuku area maximum / special offer 20% OFF,126434559,Toki,Shinjuku Ku,35.68747,139.68603,Entire home/apt,70048,2,0,,,5,131
35651451,"#1 Akihabara & Ueno 10mins, Studio Type!",268207377,里,Arakawa Ku,35.72976,139.77435,Entire home/apt,7962,1,0,,,5,72
35652899,JR山手線､大塚駅徒歩3分､とても便利で静かなところです｡周りにはﾚｽﾄﾗﾝ､ﾊﾞｰなどがあります｡,93120690,Atsunobu,Toshima Ku,35.73124,139.72642,Entire home/apt,6026,1,0,,,3,250
35653038,New Open☆200㎡/35ppl/2min sta./Direct from Airports,6378336,Haru,Katsushika Ku,35.74553,139.85564,Private room,20014,2,0,,,8,77
35653555,Near Shinjuku 1 sta  Okubo 6min  Free Pocket WiFi,268225201,张,Shinjuku Ku,35.69985,139.70402,Entire home/apt,9039,1,0,,,1,121
35655560,★SHEN HOUSE★COZY★supermarkets nearby★,256531617,Hiz,Ota Ku,35.58598,139.68148,Entire home/apt,14957,2,0,,,15,175
35655789,★SHEN HOUSE★COZY★supermarkets nearby★,256531617,Hiz,Ota Ku,35.58479,139.68248,Entire home/apt,14957,2,0,,,15,151
35664874,"Sky Tree, Asakusa, Disney, convenient location!!",268293607,Kouhei,Sumida Ku,35.7097,139.8165,Entire home/apt,50035,1,0,,,1,118
35669847,[VIP capsule] with Multi VOD! ･ Clean room only for men!,268330542,安心お宿 秋葉原店,Chiyoda Ku,35.69868,139.7699,Private room,20014,1,0,,,1,155
35670939,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Men [2],267829517,ﾎﾃﾙ,Taito Ku,35.70988,139.79223,Shared room,2260,1,0,,,19,77
35684850,東京新小岩駅 ｼﾝｸﾞﾙ2つ-部屋,177431780,静媛,Edogawa Ku,35.70734,139.86064,Private room,10975,2,0,,,4,350
35685489,｢晴空塔201｣日式和風､直達淺草5分鐘､步行地鐵5分鐘､免費Wi-Fi､交通便利,71920606,Ying,Sumida Ku,35.72113,139.8177,Entire home/apt,7855,1,0,,,22,93
35685841,Tokyo yihan room Two minutes'walk at the station,268448999,Yihan,Kita Ku,35.74748,139.75404,Entire home/apt,20014,2,0,,,1,223
35686590,FF302 10min walk to Shinjuku sta/P-WiFi/3pax!,260311661,Yukako,Shinjuku Ku,35.69885,139.69298,Entire home/apt,14957,1,1,2019-06-22,1,16,151
35686950,FF303 10min walk to Shinjuku sta/P-WiFi/3pax!,260311661,Yukako,Shinjuku Ku,35.69871,139.69442,Entire home/apt,14957,1,1,2019-06-22,1,16,143
35687175,Nearest Sta. 5mins on foot MK057,247889699,Sayori And Satoshi,Katsushika Ku,35.73994,139.84702,Entire home/apt,14957,1,0,,,2,169
35687263,FF304 10min walk to Shinjuku sta/P-WiFi/3pax!,260311661,Yukako,Shinjuku Ku,35.69854,139.69474,Entire home/apt,14957,1,1,2019-06-22,1,16,140
35688238,FF50 Direct to Airport/2mins from sta./4pax/WiFi,260313150,Ayako,Ota Ku,35.57046,139.73164,Entire home/apt,34970,2,0,,,1,132
35688520,Nomad Hostel East / Private DOUBLE Room,228133407,Nomad,Sumida Ku,35.70757,139.7984,Private room,3013,3,0,,,34,72
35689547,Pleasant Okubo Shinjuku  Higashi-Shinjuku Sta 2min,268074688,Tokyo,Shinjuku Ku,35.69956,139.70458,Entire home/apt,14957,1,0,,,1,329
35690101,HOYO東京池袋#105+無料PocketWiFi /池袋駅から徒歩10分,238833916,Tsukasa,Toshima Ku,35.73701,139.7113,Entire home/apt,5380,2,0,,,5,365
35690498,Nautical Apt near Skytree Tower #5,256571061,Zens,Sumida Ku,35.71168,139.8102,Entire home/apt,30021,1,0,,,8,113
35690960,Nakano 1LDK TM#15,17228309,Zen,Nakano Ku,35.69715,139.66837,Entire home/apt,12051,2,0,,,25,74
35691453,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Men [3],267829517,ﾎﾃﾙ,Taito Ku,35.71016,139.79255,Shared room,3013,1,0,,,19,90
35691476,Hotel Reyado Kudan: Superior Room,267747815,王,Chiyoda Ku,35.69428,139.74317,Private room,27008,1,0,,,2,333
35691715,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Men [4],267829517,ﾎﾃﾙ,Taito Ku,35.70959,139.79176,Shared room,2260,1,0,,,19,85
35691777,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Men [5],267829517,ﾎﾃﾙ,Taito Ku,35.71009,139.79303,Shared room,3013,1,0,,,19,59
35692444,"1F★NEW★Komagome Sta,near Ikebukuro",268016541,Jing,Toshima Ku,35.73477,139.74994,Entire home/apt,16033,1,0,,,3,154
35692898,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Men [6],267829517,ﾎﾃﾙ,Taito Ku,35.71083,139.79158,Shared room,3013,1,0,,,19,89
35693565,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Men [7],267829517,ﾎﾃﾙ,Taito Ku,35.70987,139.79275,Shared room,3013,1,0,,,19,90
35694060,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Men [8],267829517,ﾎﾃﾙ,Taito Ku,35.71005,139.7918,Shared room,3013,1,0,,,19,89
35694202,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Men [9],267829517,ﾎﾃﾙ,Taito Ku,35.71151,139.79109,Shared room,3013,1,0,,,19,88
35696314,10 min. from Sta.:3駅(国分寺･西国分寺･恋ヶ窪)可能!wi-fi完備の静かな部屋,64271981,Osamu,Kodaira Shi,35.71626,139.46868,Private room,4950,1,1,2019-06-26,1,1,59
35701562,Direct to Narita and Haneda! SKYTREE Apt #2,256571061,Zens,Sumida Ku,35.71283,139.81039,Entire home/apt,30021,1,0,,,8,129
35701758,Walk to SKYTREE! Direct Line to Airports Apt #3,256571061,Zens,Sumida Ku,35.71228,139.80939,Entire home/apt,30021,1,0,,,8,125
35702116,Japanese-Modern Apt near Skytree! #4,256571061,Zens,Sumida Ku,35.71079,139.80942,Entire home/apt,30021,1,0,,,8,129
35702259,Live local! SKYTREE Apt #6,256571061,Zens,Sumida Ku,35.71239,139.8089,Entire home/apt,30021,1,0,,,8,129
35702459,Nautical Apt near Skytree Tower #7,256571061,Zens,Sumida Ku,35.71299,139.80942,Entire home/apt,30021,1,0,,,8,113
35702666,Nippon-chic Apt near Skytree Tower #8,256571061,Zens,Sumida Ku,35.71299,139.81067,Entire home/apt,30021,1,0,,,8,114
35716624,Mix Dorm / Near the Onsen / No Cleaning fee! #1C,174891991,Satoshi,Shinagawa Ku,35.62068,139.71576,Shared room,3013,1,0,,,14,15
35717412,"HAPPY HOUSE ——IKEBUKURO, SHINJUKU, UENO【No party】",228953694,Tingyu,Toshima Ku,35.73957,139.71444,Entire home/apt,27008,1,0,,,6,296
35721019,四ﾂ木駅から徒歩2分/成田･羽田空港直通!浅草/ｽｶｲﾂﾘｰ/上野/銀座へｱｸｾｽ抜群/ﾌｧﾐﾘｰ向,237362968,ｸﾎﾞﾀ,Katsushika Ku,35.73145,139.83761,Entire home/apt,10007,2,0,,,2,90
35724756,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Men [10],267829517,ﾎﾃﾙ,Taito Ku,35.71157,139.79114,Shared room,3013,1,0,,,19,89
35727505,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Women[1],267829517,ﾎﾃﾙ,Taito Ku,35.71156,139.79254,Shared room,3013,1,0,,,19,89
35727866,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For women[2],267829517,ﾎﾃﾙ,Taito Ku,35.7099,139.79269,Shared room,3013,1,0,,,19,87
35728086,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Women[3],267829517,ﾎﾃﾙ,Taito Ku,35.7101,139.79312,Shared room,3013,1,0,,,19,83
35728432,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Women[4],267829517,ﾎﾃﾙ,Taito Ku,35.70987,139.79225,Shared room,2260,1,0,,,19,77
35728546,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Women[5],267829517,ﾎﾃﾙ,Taito Ku,35.71126,139.79137,Shared room,2260,1,0,,,19,89
35728866,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Women[6],267829517,ﾎﾃﾙ,Taito Ku,35.70977,139.79261,Shared room,2260,1,0,,,19,79
35728977,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Women[7],267829517,ﾎﾃﾙ,Taito Ku,35.71025,139.79284,Shared room,2260,1,0,,,19,0
35729224,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Women[8],267829517,ﾎﾃﾙ,Taito Ku,35.71036,139.79281,Shared room,2260,1,0,,,19,89
35729806,☆LIGHTNING HOTEL ASAKUSA☆Capsule Room For Women[9],267829517,ﾎﾃﾙ,Taito Ku,35.71,139.79181,Shared room,2260,1,0,,,19,83
35730239,NEW‼︎ 4PAX【新宿･中野ｴﾘｱ】駅徒歩4分/原宿 吉祥寺 TDL ｼﾞﾌﾞﾘの森/Wi-Fi/A1,242899459,Wisteria,Nakano Ku,35.7102,139.69002,Entire home/apt,18507,2,0,,,4,175
35730503,Hostel HIDEAWAY ﾂｲﾝ,247242728,Noriyuki,Arakawa Ku,35.73055,139.79485,Shared room,5810,1,0,,,6,169
35730966,Hostel HIDEAWAY ｼﾝｸﾞﾙ,247242728,Noriyuki,Arakawa Ku,35.72897,139.79589,Shared room,2260,1,0,,,6,168
35742289,"201 wifi 18 min to Shinjuku, 2 min walk station",177445547,Enzo,Suginami Ku,35.7256,139.61368,Entire home/apt,6026,1,0,,,18,115
35743315,東京都新小岩駅一軒家,177431780,静媛,Edogawa Ku,35.7063,139.86219,Private room,20014,1,0,,,4,348
35744629,Central Shinjuku 3BR 55m2 Apartment!,32480336,Hinako,Shinjuku Ku,35.69438,139.70596,Entire home/apt,14849,2,0,,,2,145
35745097,Great location! 2BR! easy walk to Roppongi/Akasaka,32480336,Hinako,Minato Ku,35.6689,139.7319,Entire home/apt,14741,2,0,,,2,178
35746279,2min Ouji(王子駅) stiation/Free wifi/max 7 guests,253816904,Go,Kita Ku,35.75482,139.73494,Entire home/apt,17969,2,0,,,2,147
35747841,Nyanko house,268909256,直美,Sumida Ku,35.72689,139.8287,Entire home/apt,6026,2,0,,,1,80
35750905,JR Yamanote line Komagome sta 3min/Best Location,30828383,美香,Toshima Ku,35.73799,139.74731,Entire home/apt,5488,3,0,,,6,56
35754837,"JR Yamamoto Line/Nishi-Nippori/☆2toilet,3 bedroom",150232625,,Arakawa Ku,35.73603,139.77504,Entire home/apt,23780,1,0,,,10,365
35755060,"202  wifi 18 min to Shinjuku, 2 min walk station",177445547,Enzo,Suginami Ku,35.72371,139.61414,Entire home/apt,5488,1,0,,,18,110
35755419,"203  wifi 18 min to Shinjuku, 2 min walk station",177445547,Enzo,Suginami Ku,35.72407,139.61301,Entire home/apt,7962,1,0,,,18,115
35755521,"上野,浅草近距离/ 凌濑车站步行3分钟/Ayase第二",150232625,,Adachi Ku,35.76324,139.82749,Entire home/apt,11513,1,0,,,10,365
35755672,A205 ★Enzo Tokyo A ★,177445547,Enzo,Suginami Ku,35.72503,139.61417,Entire home/apt,7532,1,0,,,18,115
35755840,A206 ★Enzo Tokyo A ★,177445547,Enzo,Suginami Ku,35.72492,139.61279,Entire home/apt,8500,1,0,,,18,303
35756013,A302 ★Enzo Tokyo A ★,177445547,Enzo,Suginami Ku,35.72403,139.6145,Entire home/apt,7532,1,0,,,18,115
35756225,A403 ★Enzo Tokyo A ★,177445547,Enzo,Suginami Ku,35.72356,139.61285,Entire home/apt,7532,1,0,,,18,115
35756486,Near  to Asakusa/ Ayase Station 3 mins walk /☆3K,205906665,Anna,Adachi Ku,35.76339,139.82923,Entire home/apt,10760,1,0,,,11,360
35757248,"JR Yamamoto Line/Nishi-Nippori/☆2toilet,3 bedroom",216544001,Anna,Arakawa Ku,35.73479,139.77549,Entire home/apt,23995,1,0,,,11,365
35757249,Room#1 Japanese tatami (Website hidden by Airbnb) .400m->station,118245621,Dat,Koto Ku,35.68678,139.83435,Private room,3981,30,0,,,4,173
35757579,"上野,浅草近距离/ 凌濑车站步行3分钟/Spring Garden Ayase2",216544001,Anna,Adachi Ku,35.76517,139.82803,Entire home/apt,10975,1,0,,,11,365
35757921,Tokyo East Hotel Koiwa【3min from Sta. *cozy room*】,268988394,Mai,Edogawa Ku,35.73576,139.88418,Entire home/apt,9684,1,0,,,1,7
35771148,新宿区大久保 精致的一居室可住3人 设施齐全,96751057,Adonis,Shinjuku Ku,35.70116,139.70506,Entire home/apt,10975,1,0,,,7,142
35771226,"Cozy , bright family room nr Asakusa (6 pax)",269109685,Natsumi,Taito Ku,35.72772,139.80199,Private room,12051,1,0,,,1,174
35772836,Traditional Local town/2 mins Sta/Accessible!_G51,99451453,Gen,Suginami Ku,35.68469,139.65848,Entire home/apt,16140,2,0,,,6,181
35774030,"Reasonable, Private Bunk Bed Room / Free WiFi",267065535,Frances,Shinjuku Ku,35.6999,139.69608,Entire home/apt,7962,1,0,,,8,82
35775203,Reasonable Bunk Bed Private Room / Free WiFi,267065535,Frances,Shinjuku Ku,35.69961,139.69623,Entire home/apt,8070,1,0,,,8,74
35776470,[5 mins on foot from Kamata Station's west gate] Sleep better with a Simmons bed! Double room with shower!,269151095,ﾚｯﾄﾞﾙｰﾌ ｲﾝ蒲田/羽田 東京,Ota Ku,35.56399,139.71297,Private room,20014,1,0,,,4,247
35776473,[5 mins on foot from Kamata Station's west gate] Sleep better with a Simmons bed! Double room with bathroom!,269151095,ﾚｯﾄﾞﾙｰﾌ ｲﾝ蒲田/羽田 東京,Ota Ku,35.56442,139.71299,Private room,20014,1,0,,,4,246
35776476,[5 mins on foot from Kamata Station's west gate] Sleep better with a Simmons bed! Superior Double Room!,269151095,ﾚｯﾄﾞﾙｰﾌ ｲﾝ蒲田/羽田 東京,Ota Ku,35.56243,139.7127,Private room,20014,1,0,,,4,245
35776482,[5 mins on foot from Kamata Station's west gate] Sleep better with a Simmons bed! Single room with bathroom!,269151095,ﾚｯﾄﾞﾙｰﾌ ｲﾝ蒲田/羽田 東京,Ota Ku,35.56382,139.71157,Private room,20014,1,0,,,4,246
35777234,Traditional Japanese House at Hachioji,27667098,Manami,Hachioji Shi,35.66749,139.28903,Entire home/apt,13988,1,0,,,1,147
35778567,Private Simple Double room in Shinjuku / Free WiFi,267065535,Frances,Shinjuku Ku,35.69926,139.69683,Entire home/apt,7640,1,0,,,8,107
35778835,【Designed Apt】SHINJUKU/Free WIFI/4mins walk to Sta,133065323,Sweetie,Shinjuku Ku,35.69954,139.70497,Entire home/apt,13450,1,0,,,3,147
35779580,"Sunshine House , Shinjuku Okubo, STA 4 min",269149656,Ting,Shinjuku Ku,35.70128,139.69796,Entire home/apt,6994,1,0,,,1,260
35779890,Shinjuku Shinokubo 4min walk Sta 2Room 2Bath  S#5,258114173,Saki,Shinjuku Ku,35.70014,139.70433,Entire home/apt,13988,1,0,,,2,49
35783950,Shinagawa3min/Shibuya10min/Shinjuku15min/Max6-8P,269185662,Yang,Shinagawa Ku,35.61292,139.73737,Entire home/apt,12051,2,0,,,1,182
35788805,新宿/渋谷/池袋/walk5min/4people/freeWiFi!/40㎡,269226399,I,Shinjuku Ku,35.69533,139.70561,Entire home/apt,12051,2,0,,,1,78
35790338,A02 ☆Guesthouse Room･新宿ｴﾘｱ･駅から歩く4分 無料Wi-Fi,136876983,Kaoru,Shinjuku Ku,35.70348,139.69823,Entire home/apt,7317,1,1,2019-06-26,1,3,329
35790351,"JR Yamamoto Line/Nishi-Nippori/☆2toilet,3 bedroom",226182927,Anna,Arakawa Ku,35.73582,139.77522,Entire home/apt,19906,1,0,,,11,365
35799640,B1. PERFECT PLACE with LUX FLAT #SHINJUKU,15263315,Anna,Shinjuku Ku,35.69554,139.7064,Entire home/apt,28299,2,0,,,4,72
35808835,NewOPEN!14 beds/4bed room/Shinjuku 9min,174481412,Kumi,Shinjuku Ku,35.69721,139.73868,Entire home/apt,51971,1,0,,,3,178
35809521,Japanese Style TATAMI room in Shinjuku / Free WiFi,229317655,Henna,Shinjuku Ku,35.70266,139.69749,Entire home/apt,7209,1,0,,,8,140
35809882,Japanese Style TATAMI room in Shinjuku / Free WiFi,229317655,Henna,Shinjuku Ku,35.70362,139.69559,Entire home/apt,7209,1,0,,,8,141
35810512,Japanese Style TATAMI in Shinjuku/Free WiFi P,220149769,Henna,Shinjuku Ku,35.70201,139.69756,Entire home/apt,10007,1,0,,,27,140
35810562,New Private Apartment close to Ueno Station,106187749,Hiroko,Taito Ku,35.71717,139.7837,Entire home/apt,17969,1,0,,,17,209
35810682,Iriya☆|8 min|☆Asakusa&Ueno☆|JR Yamanote|Max3|B2,38047329,Ruiko,Taito Ku,35.72061,139.78937,Private room,4950,1,1,2019-06-23,1,28,162
35810749,Japanese Style TATAMI in Shinjuku/Free WiFi P,220149769,Henna,Shinjuku Ku,35.70236,139.69737,Entire home/apt,7317,1,0,,,27,142
35811115,"好立地のｹﾞｽﾄﾊｳｽにたった50,000円/月で泊まり放題!",90341948,Yasuhide,Chuo Ku,35.69287,139.78218,Shared room,2044,1,0,,,5,0
35811822,Iriya☆|8 min|☆Asakusa&Ueno☆|JR Yamanote|Max3|A2,38047329,Ruiko,Taito Ku,35.71859,139.78893,Private room,6026,1,0,,,28,252
35812082,"R201-Near Skytree,Akiba,Airport direct,Free P-wifi",50705816,Qiong,Sumida Ku,35.69539,139.81157,Entire home/apt,10007,1,0,,,7,51
35812412,Iriya☆|8min|☆Asakusa&Ueno☆|JR Yamanote|Max3|C2,38047329,Ruiko,Taito Ku,35.71897,139.79025,Private room,6026,1,0,,,28,214
35812587,Iriya☆|8 min|☆Asakusa&Ueno☆|JR Yamanote|Max4|D2,38047329,Ruiko,Taito Ku,35.7206,139.79041,Private room,6026,1,0,,,28,230
35812743,Iriya☆|8 min|☆Asakusa&Ueno☆|JR Yamanote|Max4|E2,38047329,Ruiko,Taito Ku,35.71929,139.79076,Private room,6026,1,0,,,28,168
35814338,[K1] 2min SHINJUKU st pocket wifi,231408160,Shinji,Shinjuku Ku,35.69827,139.70155,Entire home/apt,10007,1,0,,,27,119
35815481,[K3] 2min SHINJUKU st pocket wifi,231408160,Shinji,Shinjuku Ku,35.70045,139.70121,Entire home/apt,10007,1,0,,,27,169
35816157,IKEBUKURO North Apt. 3 Min Station/FreeWi-Fi/#108,10424827,Kei,Toshima Ku,35.74029,139.71939,Entire home/apt,6994,2,0,,,7,339
35816393,[K5] 2min SHINJUKU st pocket wifi,231408160,Shinji,Shinjuku Ku,35.70023,139.70138,Entire home/apt,10007,1,0,,,27,174
35816896,Shinjuku丨4min from station丨portable wifi丨two-603,151510730,林,Shinjuku Ku,35.69547,139.69168,Entire home/apt,12051,1,0,,,7,117
35816915,[K6] 2min SHINJUKU st pocket wifi,231408160,Shinji,Shinjuku Ku,35.69824,139.70117,Entire home/apt,10007,1,0,,,27,144
35816938,IKEBUKURO North Apt. 3 Min Station/FreeWi-Fi/#205,10424827,Kei,Toshima Ku,35.74082,139.71789,Entire home/apt,6994,2,0,,,7,334
35817186,◎Asakusa Newｵｰﾌﾟﾝ★Takenoyado★Station 3min /FreeWiFi,263357887,川又,Taito Ku,35.71142,139.79327,Private room,14957,1,0,,,9,91
35818748,Akabene  5mins to the nearest station!,218849633,Sihou,Kita Ku,35.77823,139.72373,Private room,10007,2,0,,,15,173
35825796,Near  to Asakusa/ Ayase Station 3 mins walk /☆3K,226182927,Anna,Sumida Ku,35.723,139.81607,Entire home/apt,11729,1,0,,,11,365
35825879,NEW!/最大9人/BIG ROOM/ﾗｸﾞｼﾞｭｱﾘｰ/ﾃﾞｻﾞｲﾅｰｽﾞ/羽田成田空港近い/新馬場/品川,269488638,Takeya,Shinagawa Ku,35.61424,139.73891,Entire home/apt,19799,1,0,,,2,111
35829824,Share House#上野#秋叶原#神田駅徒歩5分です大床3People,19318727,王大mie,Chiyoda Ku,35.69414,139.77378,Private room,4734,1,0,,,8,339
